COD_PRODUTO;NOMEPRODUTOECOMM;COD_BARRAS;URLECOMMERCEIMG;PRODUCTURL
7091;Pão De Forma Schirmann Aipim 450G;7898933001019;https://imagens.superkoch.com.br/7898933001019.jpg;https://www.superkoch.com.br/produtos/7073558/pao-de-forma-schirmann-aipim-450g
7092;Chocolate Kinder Ovo Joy 20G;78602731;https://imagens.superkoch.com.br/78602731.jpg;https://www.superkoch.com.br/produtos/7067025/chocolate-kinder-ovo-joy-20g
7094;Pão De Forma Schirmann Integral Preto 400G;7898933001026;https://imagens.superkoch.com.br/7898933001026.jpg;https://www.superkoch.com.br/produtos/7073559/pao-de-forma-schirmann-integral-preto-400g
7098;Pão de Forma Thabrulai 7Grãos 400G;7896999099520;https://imagens.superkoch.com.br/7896999099520.jpg;https://www.superkoch.com.br/produtos/7073570/pao-de-forma-thabrulai-7graos-400g
7101;Ovo de Chocolate Azul Kinder 40G;7898024395850;https://imagens.superkoch.com.br/7898024395850.jpg;https://www.superkoch.com.br/produtos/7073070/ovo-de-chocolate-azul-kinder-40g
7112;Pão De Forma Thabrulai Integral 500G;7896999099087;https://imagens.superkoch.com.br/7896999099087.jpg;0
7115;-;7896999099049;https://imagens.superkoch.com.br/7896999099049.jpg;0
7118;Chocolate Kinder Ovo Joy 40G;7898024394938;https://imagens.superkoch.com.br/7898024394938.jpg;https://www.superkoch.com.br/produtos/7067026/chocolate-kinder-ovo-joy-40g
7119;Pão de Forma Thabrulai Linhaça 400G;7896999099506;https://imagens.superkoch.com.br/7896999099506.jpg;https://www.superkoch.com.br/produtos/7073573/pao-de-forma-thabrulai-linhaca-400g
7120;Pão De Forma Thabrulai Integral Castanha Do Para 400G;7896999099513;https://imagens.superkoch.com.br/7896999099513.jpg;https://www.superkoch.com.br/produtos/7073572/pao-de-forma-thabrulai-integral-castanha-do-para-400g
7124;Pão De Sanduíche Thabrulai 400G;7896999099186;https://imagens.superkoch.com.br/7896999099186.jpg;0
7125;Ovo com Surpresa Natoons Kinder 40G;7898024395416;https://imagens.superkoch.com.br/7898024395416.jpg;https://www.superkoch.com.br/produtos/7073069/ovo-com-surpresa-natoons-kinder-40g
7126;Pão de Forma Seven Boys 7 Grãos Benefice 350G;7891193010180;https://imagens.superkoch.com.br/7891193010180.jpg;https://www.superkoch.com.br/produtos/7073560/pao-de-forma-seven-boys-7-graos-benefice-350g
7127;Pão de Forma Seven Boys Benefice 7 Grãos Light 350G;7891193010173;https://imagens.superkoch.com.br/7891193010173.jpg;https://www.superkoch.com.br/produtos/7073561/pao-de-forma-seven-boys-benefice-7-graos-light-350g
7128;Enxaguante Bucal Colgate Plax Fresh Leve 500 Pague 350Ml;7891024131183;https://imagens.superkoch.com.br/7891024131183.jpg;https://www.superkoch.com.br/produtos/7068954/enxaguante-bucal-colgate-plax-fresh-leve-500-pague-350ml
7131;Chocolate Kinder Ovo Rosa com 2 Unidades 40G;7898024395867;https://imagens.superkoch.com.br/7898024395867.jpg;https://www.superkoch.com.br/produtos/7067030/chocolate-kinder-ovo-rosa-com-2-unidades-40g
7141;Copo de Cerveja Nadir Unidade 200Ml;7891155016427;https://imagens.superkoch.com.br/7891155016427.jpg;https://www.superkoch.com.br/produtos/7067779/copo-de-cerveja-nadir-unidade-200ml
7148;Copo Nadir Bristol Long Drink 520Ml;7891155013884;https://imagens.superkoch.com.br/7891155013884.jpg;https://www.superkoch.com.br/produtos/7067820/copo-nadir-bristol-long-drink-520ml
7151;Copo Nadir Americano Long Drink 300Ml;7891155002529;https://imagens.superkoch.com.br/7891155003830.jpg;https://www.superkoch.com.br/produtos/7067816/copo-nadir-americano-long-drink-300ml
7154;Pão Wickbold Chia Com Macadamia 400G;7896066303680;https://imagens.superkoch.com.br/7896066303680.jpg;https://www.superkoch.com.br/produtos/7073737/pao-wickbold-chia-com-macadamia-400g
7173;Chocolate Milka Recheado Oreo Barra 100G;7622300617820;https://imagens.superkoch.com.br/7622300617882.jpg;https://www.superkoch.com.br/produtos/7067094/chocolate-milka-recheado-oreo-barra-100g
7179;Pão de Forma Integral Tradicional Wickbold 450G;7896066301778;https://imagens.superkoch.com.br/7896066301778.jpg;https://www.superkoch.com.br/produtos/7073529/pao-de-forma-integral-tradicional-wickbold-450g
7180;Pão de Forma Wickbold Tradicional 450G;7896066317595;https://imagens.superkoch.com.br/7896066317595.jpg;https://www.superkoch.com.br/produtos/7073584/pao-de-forma-wickbold-tradicional-450g
7182;Copo Nadir Opera Rocks 300Ml;7891155025214;https://imagens.superkoch.com.br/7891155025214.jpg;https://www.superkoch.com.br/produtos/7067823/copo-nadir-opera-rocks-300ml
7184;Pão de Forma Wickbold Grão Sabor Frutas 500G;7896066304571;https://imagens.superkoch.com.br/7896066304571.jpg;https://www.superkoch.com.br/produtos/7073583/pao-de-forma-wickbold-grao-sabor-frutas-500g
7187;Pão De Forma Wickbold Grão Sabor Castanha/Quinoa 500G;7896066343242;https://imagens.superkoch.com.br/7896066343242.jpg;https://www.superkoch.com.br/produtos/7073582/pao-de-forma-wickbold-grao-sabor-castanhaquinoa-500g
7193;Amaciante de Roupas Soft Plus Festa das Flores Frasco 2L;7897938900662;https://imagens.superkoch.com.br/_0310_7897938900662.jpg;https://www.superkoch.com.br/produtos/7063835/amaciante-de-roupas-soft-plus-festa-das-flores-frasco-2l
7198;Bombom Montevergine Caminhão da Páscoa 80G;7896079882134;https://imagens.superkoch.com.br/7896079882134.jpg;https://www.superkoch.com.br/produtos/7065749/bombom-montevergine-caminhao-da-pascoa-80g
7200;Pão de Hambúrguer Wickbold com Gergelim 200G;7896066314655;https://imagens.superkoch.com.br/7896066314655.jpg;https://www.superkoch.com.br/produtos/7073591/pao-de-hamburguer-wickbold-com-gergelim-200g
7201;Chocolate Montevergine Foguete Ao Leite 80G;7896079800138;https://imagens.superkoch.com.br/7896079800138.jpg;https://www.superkoch.com.br/produtos/7067099/chocolate-montevergine-foguete-ao-leite-80g
7204;Chocolate Montevergine Cesta Coelho Caixa 40G;7896079800244;https://imagens.superkoch.com.br/7896079800244.jpg;https://www.superkoch.com.br/produtos/7067097/chocolate-montevergine-cesta-coelho-caixa-40g
7207;Chocolate Montevergine Coelho Caixa 40G;7896079800251;https://imagens.superkoch.com.br/7896079800251.jpg;https://www.superkoch.com.br/produtos/7067098/chocolate-montevergine-coelho-caixa-40g
7208;Amaciante de Roupas Soft Plus Floral Azul Frasco 2L;7897938900105;https://imagens.superkoch.com.br/7897938900105.jpg;https://www.superkoch.com.br/produtos/7063836/amaciante-de-roupas-soft-plus-floral-azul-frasco-2l
7212;Chocolate Montevergine Trem Coelho 55G;7896079882233;https://imagens.superkoch.com.br/7896079882233.jpg;https://www.superkoch.com.br/produtos/7067110/chocolate-montevergine-trem-coelho-55g
7214;Amaciante de Roupas Soft Plus Lavanda Rosa Frasco 2L;7897938900051;https://imagens.superkoch.com.br/7897938900051.jpg;https://www.superkoch.com.br/produtos/7063839/amaciante-de-roupas-soft-plus-lavanda-rosa-frasco-2l
7216;Amaciante de Roupas Soft Plus Talco Amarelo Frasco 2L;7897938900112;https://imagens.superkoch.com.br/7897938900112.jpg;https://www.superkoch.com.br/produtos/7063840/amaciante-de-roupas-soft-plus-talco-amarelo-frasco-2l
7226;-;7891000067253;-;https://www.superkoch.com.br/produtos/7273583/chocolate-nestle-alpino-cx-195g
7229;Chocolate Charge 40G;7891000464908;https://imagens.superkoch.com.br/7891000464908.jpg;https://www.superkoch.com.br/produtos/7066954/chocolate-charge-40g
7236;Chocolate Chokito 32G;7891000462300;https://imagens.superkoch.com.br/7891000462300.jpg;https://www.superkoch.com.br/produtos/7066955/chocolate-chokito-32g
7240;Pão Wickbold Sirio Extra Fino 320G;7896073902715;https://imagens.superkoch.com.br/7896073902715.jpg;https://www.superkoch.com.br/produtos/7073741/pao-wickbold-sirio-extra-fino-320g
7242;Pão Sírio Integral Wickbold Pita Bread 320G;7896073900513;https://imagens.superkoch.com.br/7896073900513.jpg;https://www.superkoch.com.br/produtos/7073717/pao-sirio-integral-wickbold-pita-bread-320g
7246;Pão Sírio Wickbold Pita Bread Médio 320G;7896073901015;https://imagens.superkoch.com.br/7896073901015.jpg;https://www.superkoch.com.br/produtos/7073718/pao-sirio-wickbold-pita-bread-medio-320g
7259;Pizza Koch Calabresa Kg;8754;https://imagens.superkoch.com.br/8774.jpg;https://www.superkoch.com.br/produtos/7074186/pizza-koch-calabresa-kg
7264;Pizza Koch Frango e Requeijão Kg;8990;https://imagens.superkoch.com.br/8990.jpg;https://www.superkoch.com.br/produtos/7074188/pizza-koch-frango-e-requeijao-kg
7266;Copo Nadir Medidor Decorado 390Ml;7891234595058;https://imagens.superkoch.com.br/7891234595058.jpg;https://www.superkoch.com.br/produtos/7067822/copo-nadir-medidor-decorado-390ml
7270;Pizza Koch Presunto e Queijo Kg;8761;https://imagens.superkoch.com.br/8761.jpg;https://www.superkoch.com.br/produtos/7074191/pizza-koch-presunto-e-queijo-kg
7274;Copo de Vidro para Cerveja Munich Nadir 200Ml;7891155003731;https://imagens.superkoch.com.br/7891155003731.jpg;https://www.superkoch.com.br/produtos/7067786/copo-de-vidro-para-cerveja-munich-nadir-200ml
7282;Chocolate Lollo 28G;7891000092606;https://imagens.superkoch.com.br/7891000092606.jpg;https://www.superkoch.com.br/produtos/7067065/chocolate-lollo-28g
7286;Barra De Chocolate Prestígio Tradicional Nestlé 33G;7891000460207;https://imagens.superkoch.com.br/7891000460207.jpg;https://www.superkoch.com.br/produtos/7064583/barra-de-chocolate-prestigio-tradicional-nestle-33g
7294;-;7891000107836;https://imagens.superkoch.com.br/7891000107836.jpg;https://www.superkoch.com.br/produtos/7067128/chocolate-nestle-suflair-ao-leite-barra-50g
7298;Barra de Chocolate Neugebauer Refeição Embalagem 45G;7891330016518;https://imagens.superkoch.com.br/7891330016525.jpg;https://www.superkoch.com.br/produtos/7064580/barra-de-chocolate-neugebauer-refeicao-embalagem-45g
7301;Chocolate Neugebauer Stikadinho Morango Pacote 61,5G;7891330016457;https://imagens.superkoch.com.br/7891330000159.jpg;https://www.superkoch.com.br/produtos/7067137/chocolate-neugebauer-stikadinho-morango-pacote-615g
7303;Chocolate Nilmar Choco Power Ball Pacote 45G;7898052971071;https://imagens.superkoch.com.br/7898052971071.jpg;https://www.superkoch.com.br/produtos/7067138/chocolate-nilmar-choco-power-ball-pacote-45g
7310;Pudim Koch Leite Condensado Grande Kg;7337;https://imagens.superkoch.com.br/7337.jpg;https://www.superkoch.com.br/produtos/7074544/pudim-koch-leite-condensado-grande-kg
7311;Amaciante de Roupas Ypê Tradicional Aconchego 2L;7896098902929;https://imagens.superkoch.com.br/7896098902400.jpg;https://www.superkoch.com.br/produtos/7063850/amaciante-de-roupas-ype-tradicional-aconchego-2l
7314;Granulado Colorido Nilmar 90G;7898052970852;https://imagens.superkoch.com.br/7898052970852.jpg;https://www.superkoch.com.br/produtos/7070301/granulado-colorido-nilmar-90g
7315;Chocolate Granulado Nilmar 200G;7898052971088;https://imagens.superkoch.com.br/Ilustra_Produto_Sem_Imagem.jpg;https://www.superkoch.com.br/produtos/7067002/chocolate-granulado-nilmar-200g
7322;Chocolate Granulado Nilmar 90G;7898052970449;https://imagens.superkoch.com.br/7898052970449.jpg;https://www.superkoch.com.br/produtos/7067003/chocolate-granulado-nilmar-90g
7333;Amaciante Ypê Tradicional Delicado 2L;7896098902394;https://imagens.superkoch.com.br/7896098902394.jpg;https://www.superkoch.com.br/produtos/7063848/amaciante-ype-tradicional-delicado-2l
7336;Corretivo Líquido Bic Ecolutions À Base de Água 18Ml;70330506091;https://imagens.superkoch.com.br/703305060778.jpg;https://www.superkoch.com.br/produtos/7067875/corretivo-liquido-bic-ecolutions-a-base-de-agua-18ml
7342;Amaciante Ypê Tradicional Ternura 2L;7896098902943;https://imagens.superkoch.com.br/7896098902417.jpg;https://www.superkoch.com.br/produtos/7063853/amaciante-ype-tradicional-ternura-2l
7361;Barra Recheada Twix 80G;7896423451191;https://imagens.superkoch.com.br/7896423451191.jpg;https://www.superkoch.com.br/produtos/7064685/barra-recheada-twix-80g
7362;Rosca Koch Polvilho Alemã Kg;8563;https://imagens.superkoch.com.br/8563.jpg;0
7397;Chocottone Bauducco Lata 750G;7891962002859;https://imagens.superkoch.com.br/7891962002859.jpg;https://www.superkoch.com.br/produtos/7067197/chocottone-bauducco-lata-750g
7404;Amaciante de Roupas Ypê Tradicional Intenso 2L;7896098903032;https://imagens.superkoch.com.br/7896098903032.jpg;https://www.superkoch.com.br/produtos/7063852/amaciante-de-roupas-ype-tradicional-intenso-2l
7405;Filtro de Papel 100 Melitta Pacote com 30 Unidades;7891021002189;https://imagens.superkoch.com.br/7891021002189.jpg;https://www.superkoch.com.br/produtos/7069660/filtro-de-papel-100-melitta-pacote-com-30-unidades
7406;Filtro de Papel Café Melitta Grande 103 com 30 Unidades;7891021001946;https://imagens.superkoch.com.br/7891021001946.jpg;https://www.superkoch.com.br/produtos/7069665/filtro-de-papel-cafe-melitta-grande-103-com-30-unidades
7407;Filtro de Papel Café Melitta Médio 102 com 30 Unidades;7891021001885;https://imagens.superkoch.com.br/7891021001885.jpg;https://www.superkoch.com.br/produtos/7069666/filtro-de-papel-cafe-melitta-medio-102-com-30-unidades
7410;Filtro de Papel para Cafeteira Elétrica N°2 Melitta Pacote com 30 Unidades;7891021002196;https://imagens.superkoch.com.br/7891021002196.jpg;https://www.superkoch.com.br/produtos/7069667/filtro-de-papel-para-cafeteira-eletrica-n2-melitta-pacote-com-30-unidades
7411;Filtro de Papel para Cafeteira Elétrica N°4 Melitta Pacote com 30 Unidades;7891021002202;https://imagens.superkoch.com.br/7891021002202.jpg;https://www.superkoch.com.br/produtos/7069668/filtro-de-papel-para-cafeteira-eletrica-n4-melitta-pacote-com-30-unidades
7423;Anil Colman Frasco 200Ml;7891035012501;https://imagens.superkoch.com.br/7891035012501.jpg;https://www.superkoch.com.br/produtos/7063957/anil-colman-frasco-200ml
7426;Anil Imperial Reckitt Caixa com 10 Cubos 90G;7891035010200;https://imagens.superkoch.com.br/7891035010200.jpg;https://www.superkoch.com.br/produtos/7063958/anil-imperial-reckitt-caixa-com-10-cubos-90g
7431;Chocolate Para Cobertura Garoto Ao Leite 500G;7891008349023;https://imagens.superkoch.com.br/7891008349023.jpg;https://www.superkoch.com.br/produtos/7067143/chocolate-para-cobertura-garoto-ao-leite-500g
7433;Chocolate Para Cobertura Garoto Meio Amargo 500G;7891008351026;https://imagens.superkoch.com.br/7891008351026.jpg;https://www.superkoch.com.br/produtos/7067144/chocolate-para-cobertura-garoto-meio-amargo-500g
7476;Desumidificador Secar Original Pote 80G;7896013403845;https://imagens.superkoch.com.br/7896013400615.jpg;https://www.superkoch.com.br/produtos/7068632/desumidificador-secar-original-pote-80g
7482;Cocada Guimarães Em Barra Branca Pacote 170G;7896775178104;https://imagens.superkoch.com.br/7896775178104.jpg;https://www.superkoch.com.br/produtos/7067268/cocada-guimaraes-em-barra-branca-pacote-170g
7493;Salgadinho Jd Frito Coquetel Entrada Kg;39543;-;0
7495;Escova Dental Colgate Classic Clean Leve 3 Pague 2;7891024026434;https://imagens.superkoch.com.br/7891024026434.jpg;https://www.superkoch.com.br/produtos/7069054/escova-dental-colgate-classic-clean-leve-3-pague-2
7497;Salgadinho Jd Frito Coquetel Kg;7382;https://imagens.superkoch.com.br/7382.jpg;https://www.superkoch.com.br/produtos/7075840/salgadinho-jd-frito-coquetel-kg
7510;Escova Dental Colgate Extra Clean Média com 3 Unidades;7891024116128;https://imagens.superkoch.com.br/7891024116128.jpg;https://www.superkoch.com.br/produtos/7069058/escova-dental-colgate-extra-clean-media-com-3-unidades
7519;Escova Dental Colgate Dr Rabbit +2 Anos;7793100151224;https://imagens.superkoch.com.br/7793100151224.jpg;https://www.superkoch.com.br/produtos/7069056/escova-dental-colgate-dr-rabbit-2-anos
7521;Escova Dental Colgate My First sem Flúor;7591083011081;https://imagens.superkoch.com.br/7591083011081.jpg;https://www.superkoch.com.br/produtos/7069059/escova-dental-colgate-my-first-sem-fluor
7533;Salgado Jd Assado Unidade;10771;https://imagens.superkoch.com.br/10771.jpg;https://www.superkoch.com.br/produtos/7075872/salgado-jd-assado-unidade
7542;Salgado Jd Frito Unidade;12669;https://imagens.superkoch.com.br/12669.jpg;https://www.superkoch.com.br/produtos/7075873/salgado-jd-frito-unidade
7549;Sanduiche Koch Atum Kg;6484;https://imagens.superkoch.com.br/6484.jpg;https://www.superkoch.com.br/produtos/7076158/sanduiche-koch-atum-kg
7551;Escova Dental Colgate Slim Soft Black Oferta com 2 Unidades;7509546061689;https://imagens.superkoch.com.br/7509546061689.jpg;https://www.superkoch.com.br/produtos/7069061/escova-dental-colgate-slim-soft-black-oferta-com-2-unidades
7554;Sanduiche Koch Frango Croissaint Kg;14663;https://imagens.superkoch.com.br/14663.jpg;https://www.superkoch.com.br/produtos/7076159/sanduiche-koch-frango-croissaint-kg
7561;Sanduiche Koch Frango Integral Kg;37174;https://imagens.superkoch.com.br/37174.jpg;https://www.superkoch.com.br/produtos/7076160/sanduiche-koch-frango-integral-kg
7567;Sanduiche Koch Frango Kg;31592;https://imagens.superkoch.com.br/Ilustra_Produto_Sem_Imagem.jpg;https://www.superkoch.com.br/produtos/7076161/sanduiche-koch-frango-kg
7575;Escova Dental Condor Comfort Leve 2 Pague 1;7891055809709;https://imagens.superkoch.com.br/7891055809709.jpg;https://www.superkoch.com.br/produtos/7069075/escova-dental-condor-comfort-leve-2-pague-1
7583;Escova Dental Condor Dinossauros;7891055317303;https://imagens.superkoch.com.br/7891055317303.jpg;https://www.superkoch.com.br/produtos/7069076/escova-dental-condor-dinossauros
7588;Escova Dental Condor Dynamic Macia Leve 3 Pague 2;7891055810606;https://imagens.superkoch.com.br/7891055810606.jpg;https://www.superkoch.com.br/produtos/7069077/escova-dental-condor-dynamic-macia-leve-3-pague-2
7589;Sanduiche Koch Integral Ricota Kg;14670;https://imagens.superkoch.com.br/146070.jpg;https://www.superkoch.com.br/produtos/7076162/sanduiche-koch-integral-ricota-kg
7594;Sanduiche Koch Pão Frânces Presunto e Queijo Kg;14656;https://imagens.superkoch.com.br/14656.jpg;https://www.superkoch.com.br/produtos/7076163/sanduiche-koch-pao-frances-presunto-e-queijo-kg
7600;Sanduiche Koch Presunto e Queijo Integral Kg;1809;https://imagens.superkoch.com.br/Ilustra_Produto_Sem_Imagem.jpg;https://www.superkoch.com.br/produtos/7076164/sanduiche-koch-presunto-e-queijo-integral-kg
7604;Sanduiche Koch Presunto e Queijo Kg;5975;https://imagens.superkoch.com.br/5975.jpg;https://www.superkoch.com.br/produtos/7076165/sanduiche-koch-presunto-e-queijo-kg
7607;-;7896001013865;-;0
7610;Escova Dental Condor Antibacteriana Macia Leve 2 Pague 1;7891055805602;https://imagens.superkoch.com.br/7891055805602.jpg;https://www.superkoch.com.br/produtos/7069071/escova-dental-condor-antibacteriana-macia-leve-2-pague-1
7637;Cera Blumenau Pasta Branca Lata 350G;7896370300047;https://imagens.superkoch.com.br/7896370300047.jpg;https://www.superkoch.com.br/produtos/7066457/cera-blumenau-pasta-branca-lata-350g
7638;Escova Dental Condor Plus Macia Leve 3 Pague 2;7891055810804;https://imagens.superkoch.com.br/7891055810804.jpg;https://www.superkoch.com.br/produtos/7069079/escova-dental-condor-plus-macia-leve-3-pague-2
7642;Colorífico Nilmar Pacote 250G;7898052970067;https://imagens.superkoch.com.br/7898052970067.jpg;https://www.superkoch.com.br/produtos/7067447/colorifico-nilmar-pacote-250g
7644;Colorifico Nilmar Pacote 500G;7898052970074;https://imagens.superkoch.com.br/7898052970074.jpg;https://www.superkoch.com.br/produtos/7067448/colorifico-nilmar-pacote-500g
7645;Colorifico Nilmar Pacote 90;7898052970241;https://imagens.superkoch.com.br/7898052970241.jpg;https://www.superkoch.com.br/produtos/7067449/colorifico-nilmar-pacote-90
7649;Sonho Koch Amarra Marido Kg;43694;https://imagens.superkoch.com.br/43694.jpg;https://www.superkoch.com.br/produtos/7076625/sonho-koch-amarra-marido-kg
7668;Cominho Nilmar com Pimenta 30G;7898052970135;https://imagens.superkoch.com.br/7898052970135.jpg;https://www.superkoch.com.br/produtos/7067462/cominho-nilmar-com-pimenta-30g
7671;Cominho Moído Nilmar 250G;7898052970128;https://imagens.superkoch.com.br/7898052970128.jpg;https://www.superkoch.com.br/produtos/7067459/cominho-moido-nilmar-250g
7672;Cominho Moído Nilmar 45G;7898052970234;https://imagens.superkoch.com.br/7898052970234.jpg;https://www.superkoch.com.br/produtos/7067461/cominho-moido-nilmar-45g
7675;Cominho Moído Nilmar 30G;7898052970111;https://imagens.superkoch.com.br/7898052970111.jpg;https://www.superkoch.com.br/produtos/7067460/cominho-moido-nilmar-30g
7692;Escova Dental Condor Trip Leve 2 Pague 1;7891055803509;https://imagens.superkoch.com.br/7891055803509.jpg;https://www.superkoch.com.br/produtos/7069081/escova-dental-condor-trip-leve-2-pague-1
7716;Composto Lácteo Milnutri Brasil 800G;7891025107842;https://imagens.superkoch.com.br/7795323001560.jpg;https://www.superkoch.com.br/produtos/7067479/composto-lacteo-milnutri-brasil-800g
7720;Torrada Especial Koch Kg;2301;-;https://www.superkoch.com.br/produtos/7077156/torrada-especial-koch-kg
7727;Composto Lácteo Neslac Comfor Lata 800G;7891000106099;https://imagens.superkoch.com.br/7891000106099.jpg;https://www.superkoch.com.br/produtos/7067484/composto-lacteo-neslac-comfor-lata-800g
7728;Torrada Simples Koch Kg;36597;-;https://www.superkoch.com.br/produtos/7077173/torrada-simples-koch-kg
7736;Composto Lácteo Ninho Fases 1+ Lata 800G;7891000062661;https://imagens.superkoch.com.br/7891000062661.jpg;https://www.superkoch.com.br/produtos/7067489/composto-lacteo-ninho-fases-1-lata-800g
7738;Composto Lácteo Ninho Fases 1+ Lata 400G;7891000001080;https://imagens.superkoch.com.br/7891000001080.jpg;https://www.superkoch.com.br/produtos/7067488/composto-lacteo-ninho-fases-1-lata-400g
7752;Confeitos Dr Oetker Decoração Estrelinha Embalagem 80G;7891048014011;https://imagens.superkoch.com.br/7891048014011.jpg;https://www.superkoch.com.br/produtos/7067672/confeitos-dr-oetker-decoracao-estrelinha-embalagem-80g
7765;Confeito M&Ms Minis Ao Leite Tubo 30G;7896423419276;https://imagens.superkoch.com.br/7896423419276.jpg;https://www.superkoch.com.br/produtos/7067664/confeito-mms-minis-ao-leite-tubo-30g
7770;Confeito Nilmar Micanga Pacote 50G;7898052971316;https://imagens.superkoch.com.br/Ilustra_Produto_Sem_Imagem.jpg;https://www.superkoch.com.br/produtos/7067666/confeito-nilmar-micanga-pacote-50g
7780;Confeito Rocklets Ao Leite Pacote 40G;7898142853720;https://imagens.superkoch.com.br/7898142853737.jpg;https://www.superkoch.com.br/produtos/7067669/confeito-rocklets-ao-leite-pacote-40g
7782;Torta Koch Alemã Kg;1557;https://imagens.superkoch.com.br/1557.jpg;https://www.superkoch.com.br/produtos/7077205/torta-koch-alema-kg
7790;Escova Dental Oral-B Classic Macia Leve 3 Pague 2;7501001104191;https://imagens.superkoch.com.br/7501001104191.jpg;https://www.superkoch.com.br/produtos/7069099/escova-dental-oralb-classic-macia-leve-3-pague-2
7794;Escova Dental Oral-B Comp 5X Limpeza Leve 2 Pague 1;3014260014445;https://imagens.superkoch.com.br/3014260014445.jpg;https://www.superkoch.com.br/produtos/7069102/escova-dental-oralb-comp-5x-limpeza-leve-2-pague-1
7795;Couve Flor Conserva Jureia 300G;7896348202168;https://imagens.superkoch.com.br/7896348202168.jpg;https://www.superkoch.com.br/produtos/7067906/couve-flor-conserva-jureia-300g
7797;Cera Líquida Girando Sol Perfumada Amarela 750Ml;7896404600556;https://imagens.superkoch.com.br/7896404600556.jpg;https://www.superkoch.com.br/produtos/7066465/cera-liquida-girando-sol-perfumada-amarela-750ml
7799;Cera Líquida Girando Sol Perfumada Incolor 750Ml;7896404600532;https://imagens.superkoch.com.br/7896404600532.jpg;https://www.superkoch.com.br/produtos/7066466/cera-liquida-girando-sol-perfumada-incolor-750ml
7801;Cera Líquida Girando Sol Perfumada Vermelha 750Ml;7896404600549;https://imagens.superkoch.com.br/7896404600549.jpg;https://www.superkoch.com.br/produtos/7066467/cera-liquida-girando-sol-perfumada-vermelha-750ml
7802;Escova Dental Oral-B Complete Leve 2 Pague 1;7506339358247;https://imagens.superkoch.com.br/7506339358247.jpg;https://www.superkoch.com.br/produtos/7069103/escova-dental-oralb-complete-leve-2-pague-1
7811;Torta Koch Brigadeiro Grande Kg;1502;https://imagens.superkoch.com.br/1502.jpg;https://www.superkoch.com.br/produtos/7077213/torta-koch-brigadeiro-grande-kg
7820;Torta Koch Dois Amores Grande Kg;7450;https://imagens.superkoch.com.br/7450.jpg;https://www.superkoch.com.br/produtos/7077221/torta-koch-dois-amores-grande-kg
7827;-;7897517207052;-;0
7828;Torta Koch Flora Limão G Kg;1939;-;0
7831;Torta Koch Flora Maracuja G Kg;2608;-;0
7836;Torta Koch Flora Morango G Kg;62;-;0
7842;Cravo da India Nilmar 10G;7898052971293;https://imagens.superkoch.com.br/7898052971293.jpg;https://www.superkoch.com.br/produtos/7067962/cravo-da-india-nilmar-10g
7844;Torta Koch Marta Rocha Grande Kg;7504;https://imagens.superkoch.com.br/7504.jpg;https://www.superkoch.com.br/produtos/7077233/torta-koch-marta-rocha-grande-kg
7864;Creme De Leite Nestlé Lata 300G;7891000120101;https://imagens.superkoch.com.br/7891000120101.jpg;https://www.superkoch.com.br/produtos/7068025/creme-de-leite-nestle-lata-300g
7866;Creme De Leite Nestlé 200G;7891000126905;https://imagens.superkoch.com.br/7891000126905.jpg;https://www.superkoch.com.br/produtos/7068023/creme-de-leite-nestle-200g
7872;Creme de Leite Piracanjuba 200G;7898215151784;https://imagens.superkoch.com.br/7898215151784.jpg;https://www.superkoch.com.br/produtos/7068026/creme-de-leite-piracanjuba-200g
7874;Creme de Leite Piracanjuba Restritivo Zero Lactose 200G;7898215151982;https://imagens.superkoch.com.br/7898215151982.jpg;https://www.superkoch.com.br/produtos/7068027/creme-de-leite-piracanjuba-restritivo-zero-lactose-200g
7876;Creme de Leite Tirol Caixa 200G;7896256600780;https://imagens.superkoch.com.br/7896256600780.jpg;https://www.superkoch.com.br/produtos/7068029/creme-de-leite-tirol-caixa-200g
7878;Cloro Polli Brilho Frasco 2L;7896511950230;https://imagens.superkoch.com.br/7896511950230.jpg;https://www.superkoch.com.br/produtos/7067258/cloro-polli-brilho-frasco-2l
7916;Corda Varal Forta Nylon 20m;7896565700232;https://imagens.superkoch.com.br/Ilustra_Produto_Sem_Imagem.jpg;https://www.superkoch.com.br/produtos/7067870/corda-varal-forta-nylon-20m
7928;-;-;-;0
7942;Curry Nilmar 20G;7898052970876;https://imagens.superkoch.com.br/7898052970876.jpg;https://www.superkoch.com.br/produtos/7068324/curry-nilmar-20g
7944;Cuscus Artiju Caseiro 200G;7898907103046;https://imagens.superkoch.com.br/7898907103046.jpg;https://www.superkoch.com.br/produtos/7068325/cuscus-artiju-caseiro-200g
7976;Escova Dental Sorriso Tripla 123 Macia Leve 3 Pague 2;7891528012582;https://imagens.superkoch.com.br/7891528012582.jpg;https://www.superkoch.com.br/produtos/7069120/escova-dental-sorriso-tripla-123-macia-leve-3-pague-2
7989;Limpador Cif Desengordurante Power Spray Refil 500Ml;7891150038530;https://imagens.superkoch.com.br/7891150038530.jpg;https://www.superkoch.com.br/produtos/7071553/limpador-cif-desengordurante-power-spray-refil-500ml
8001;Desengordurante Cif Ultra Rápido Original 500Ml;7891150025332;https://imagens.superkoch.com.br/7891150025332.jpg;https://www.superkoch.com.br/produtos/7068343/desengordurante-cif-ultra-rapido-original-500ml
